FECHA;PROVINCIA;AMBITO;CATEGORIA;TEST_REALIZADOS;TEST_POSITIVO;AISLAMIENTO;ALTA;codigo_ine
2020-05-12;Valladolid;Todos;Técnicos sanitarios;90;13;0;13;47186
2020-05-13;Ávila;Todos;Auxiliares sanitarios;226;41;30;11;5019
2020-05-13;Burgos;Todos;Auxiliares sanitarios;407;51;15;36;9059
2020-05-13;León;Todos;Enfermero/a;862;121;19;102;24089
2020-05-13;León;Todos;Fisioterapeuta;19;2;1;1;24089
2020-05-13;León;Todos;Otros;5;0;0;0;24089
2020-05-13;Soria;Todos;Personal en formación;9;2;1;1;42173
2020-05-13;Soria;Todos;Servicios de apoyo no sanitario;11;2;0;2;42173
2020-05-13;Valladolid;Todos;Administrativo;150;21;3;18;47186
2020-05-13;Valladolid;Todos;Celador;110;22;6;16;47186
2020-05-13;Valladolid;Todos;Otros;5;0;0;0;47186
2020-05-13;Valladolid;Todos;Técnicos sanitarios;91;9;0;9;47186
2020-05-13;Zamora;Todos;Celador;21;3;0;3;49275
2020-05-13;Zamora;Todos;Fisioterapeuta;2;0;0;0;49275
2020-05-14;Ávila;Todos;Fisioterapeuta;8;0;0;0;5019
2020-05-14;Ávila;Todos;Otros;1;1;0;1;5019
2020-05-14;Ávila;Todos;Otros sanitarios;10;5;3;2;5019
2020-05-14;Burgos;Todos;Celador;94;14;2;12;9059
2020-05-14;Burgos;Todos;Fisioterapeuta;13;2;1;1;9059
2020-05-14;Burgos;Todos;Médicos;375;56;7;49;9059
2020-05-14;León;Todos;Celador;183;16;3;13;24089
2020-05-14;León;Todos;Personal en formación;127;15;2;13;24089
2020-05-14;Palencia;Todos;Administrativo;20;4;1;3;34120
2020-05-14;Palencia;Todos;Auxiliares sanitarios;94;19;2;17;34120
2020-05-14;Palencia;Todos;Celador;35;13;3;10;34120
2020-05-14;Palencia;Todos;Fisioterapeuta;4;2;1;1;34120
2020-05-14;Palencia;Todos;Personal en formación;23;8;2;6;34120
2020-05-14;Salamanca;Todos;Médicos;372;119;17;102;37274
2020-05-14;Segovia;Todos;Médicos;240;75;8;67;40004
2020-05-14;Segovia;Todos;Otros sanitarios;6;1;1;0;40004
2020-05-14;Segovia;Todos;Servicios de apoyo no sanitario;28;10;1;9;40004
2020-05-14;Soria;Todos;Médicos;113;52;7;45;42173
2020-05-14;Soria;Todos;Personal en formación;9;2;1;1;42173
2020-05-14;Valladolid;Todos;Auxiliares sanitarios;406;66;13;53;47186
2020-05-14;Zamora;Todos;Fisioterapeuta;2;0;0;0;49275
2020-05-14;Zamora;Todos;Médicos;109;19;2;17;49275
2020-05-14;Zamora;Todos;Personal en formación;7;0;0;0;49275
2020-05-15;Ávila;Todos;Otros sanitarios;10;5;3;2;5019
2020-05-15;Ávila;Todos;Personal en formación;28;4;3;1;5019
2020-05-15;Burgos;Todos;Administrativo;78;9;1;8;9059
2020-05-15;Burgos;Todos;Auxiliares sanitarios;424;51;12;39;9059
2020-05-15;Burgos;Todos;Servicios de apoyo no sanitario;33;3;2;1;9059
2020-05-15;León;Todos;Administrativo;128;8;1;7;24089
2020-05-15;Palencia;Todos;Auxiliares sanitarios;94;19;2;17;34120
2020-05-15;Palencia;Todos;Otros;3;1;1;0;34120
2020-04-30;León;Todos;Enfermero/a;1042;147;51;96;24089
2020-04-30;León;Todos;Fisioterapeuta;22;2;1;1;24089
2020-04-30;León;Todos;Médicos;746;96;22;74;24089
2020-04-30;León;Todos;Otros sanitarios;28;3;0;3;24089
2020-04-30;León;Todos;Servicios de apoyo no sanitario;19;3;1;2;24089
2020-04-30;Palencia;Todos;Administrativo;59;5;1;4;34120
2020-04-30;Palencia;Todos;Auxiliares sanitarios;72;18;11;7;34120
2020-04-30;Palencia;Todos;Otros;4;1;1;0;34120
2020-04-30;Palencia;Todos;Otros sanitarios;7;1;0;1;34120
2020-04-30;Palencia;Todos;Personal en formación;19;6;0;6;34120
2020-04-30;Palencia;Todos;Servicios de apoyo no sanitario;14;3;1;2;34120
2020-04-30;Palencia;Todos;Técnicos sanitarios;9;3;1;2;34120
2020-04-30;Salamanca;Todos;Administrativo;131;24;12;12;37274
2020-04-30;Salamanca;Todos;Celador;86;25;7;18;37274
2020-04-30;Segovia;Todos;Celador;105;29;11;18;40004
2020-04-30;Segovia;Todos;Fisioterapeuta;8;2;1;1;40004
2020-04-30;Segovia;Todos;Médicos;297;90;22;68;40004
2020-04-30;Segovia;Todos;Otros sanitarios;7;4;2;2;40004
2020-04-30;Segovia;Todos;Servicios de apoyo no sanitario;22;9;0;9;40004
2020-04-30;Soria;Todos;Administrativo;71;18;5;13;42173
2020-04-30;Soria;Todos;Fisioterapeuta;8;1;0;1;42173
2020-04-30;Soria;Todos;Técnicos sanitarios;29;8;3;5;42173
2020-04-30;Valladolid;Todos;Auxiliares sanitarios;329;56;23;33;47186
2020-04-30;Valladolid;Todos;Médicos;855;115;26;89;47186
2020-04-30;Valladolid;Todos;Otros sanitarios;23;4;0;4;47186
2020-04-30;Valladolid;Todos;Personal en formación;201;25;5;20;47186
2020-04-30;Zamora;Todos;Enfermero/a;280;26;14;12;49275
2020-05-01;Ávila;Todos;Administrativo;55;18;14;4;5019
2020-05-01;Ávila;Todos;Enfermero/a;459;87;64;23;5019
2020-05-01;Ávila;Todos;Fisioterapeuta;14;0;0;0;5019
2020-05-01;Ávila;Todos;Otros sanitarios;15;6;5;1;5019
2020-05-01;Burgos;Todos;Auxiliares sanitarios;351;48;23;25;9059
2020-05-01;Burgos;Todos;Médicos;536;64;20;44;9059
2020-05-01;León;Todos;Administrativo;154;14;5;9;24089
2020-05-01;León;Todos;Fisioterapeuta;22;2;1;1;24089
2020-05-01;León;Todos;Médicos;750;96;22;74;24089
2020-05-01;León;Todos;Técnicos sanitarios;65;8;3;5;24089
2020-05-01;Palencia;Todos;Celador;34;12;4;8;34120
2020-05-01;Palencia;Todos;Otros sanitarios;7;1;0;1;34120
2020-05-01;Palencia;Todos;Técnicos sanitarios;9;3;1;2;34120
2020-05-01;Salamanca;Todos;Enfermero/a;684;140;48;92;37274
2020-05-01;Salamanca;Todos;Personal en formación;109;31;14;17;37274
2020-05-01;Segovia;Todos;Personal en formación;48;17;5;12;40004
2020-05-01;Segovia;Todos;Servicios de apoyo no sanitario;22;9;0;9;40004
2020-05-01;Soria;Todos;Administrativo;71;18;5;13;42173
2020-05-01;Soria;Todos;Técnicos sanitarios;30;8;3;5;42173
2020-05-01;Valladolid;Todos;Otros;4;0;0;0;47186
2020-05-01;Zamora;Todos;Administrativo;45;5;2;3;49275
2020-05-01;Zamora;Todos;Otros sanitarios;4;1;0;1;49275
2020-05-01;Zamora;Todos;Servicios de apoyo no sanitario;2;0;0;0;49275
2020-05-02;Ávila;Todos;Técnicos sanitarios;39;8;6;2;5019
2020-05-02;León;Todos;Personal en formación;143;17;3;14;24089
2020-05-02;Palencia;Todos;Administrativo;60;5;1;4;34120
2020-05-02;Palencia;Todos;Fisioterapeuta;6;1;1;0;34120
2020-05-02;Palencia;Todos;Otros;4;1;1;0;34120
2020-05-02;Palencia;Todos;Personal en formación;19;6;0;6;34120
2020-05-02;Salamanca;Todos;Técnicos sanitarios;46;16;4;12;37274
2020-05-02;Valladolid;Todos;Personal en formación;202;25;5;20;47186
2020-05-03;Burgos;Todos;Auxiliares sanitarios;352;51;24;27;9059
2020-05-03;Burgos;Todos;Otros sanitarios;19;0;0;0;9059
2020-05-03;Burgos;Todos;Técnicos sanitarios;62;5;1;4;9059
2020-05-03;León;Todos;Administrativo;155;14;5;9;24089
2020-05-03;León;Todos;Fisioterapeuta;30;2;1;1;24089
2020-05-03;León;Todos;Médicos;753;97;20;77;24089
2020-05-03;León;Todos;Otros;6;0;0;0;24089
2020-05-03;León;Todos;Otros sanitarios;29;3;0;3;24089
2020-05-03;León;Todos;Personal en formación;143;17;4;13;24089
2020-05-03;Palencia;Todos;Otros sanitarios;7;1;0;1;34120
2020-05-03;Salamanca;Todos;Personal en formación;113;33;13;20;37274
2020-05-03;Salamanca;Todos;Servicios de apoyo no sanitario;38;14;4;10;37274
2020-05-03;Salamanca;Todos;Técnicos sanitarios;46;16;4;12;37274
2020-05-03;Segovia;Todos;Servicios de apoyo no sanitario;22;9;0;9;40004
2020-05-03;Zamora;Todos;Personal en formación;22;1;1;0;49275
2020-05-04;Ávila;Todos;Fisioterapeuta;14;0;0;0;5019
2020-05-04;Palencia;Todos;Enfermero/a;204;44;10;34;34120
2020-05-04;Palencia;Todos;Otros sanitarios;7;1;0;1;34120
2020-05-04;Palencia;Todos;Servicios de apoyo no sanitario;14;3;1;2;34120
2020-05-04;Salamanca;Todos;Auxiliares sanitarios;256;87;29;58;37274
2020-05-04;Salamanca;Todos;Celador;90;25;6;19;37274
2020-05-04;Salamanca;Todos;Fisioterapeuta;21;6;3;3;37274
2020-05-04;Segovia;Todos;Médicos;322;95;27;68;40004
2020-05-04;Segovia;Todos;Servicios de apoyo no sanitario;25;9;0;9;40004
2020-05-04;Soria;Todos;Fisioterapeuta;8;2;0;2;42173
2020-05-04;Soria;Todos;Médicos;225;64;18;46;42173
2020-05-04;Valladolid;Todos;Celador;117;23;9;14;47186
2020-05-04;Valladolid;Todos;Médicos;836;110;22;88;47186
2020-05-04;Zamora;Todos;Otros sanitarios;5;1;0;1;49275
2020-05-04;Zamora;Todos;Técnicos sanitarios;7;0;0;0;49275
2020-05-05;Ávila;Todos;Fisioterapeuta;14;0;0;0;5019
2020-05-05;Ávila;Todos;Otros;0;0;0;0;5019
2020-05-05;Ávila;Todos;Otros sanitarios;15;5;4;1;5019
2020-05-05;Ávila;Todos;Servicios de apoyo no sanitario;26;10;8;2;5019
2020-05-05;Burgos;Todos;Celador;103;16;3;13;9059
2020-05-05;Burgos;Todos;Fisioterapeuta;21;2;1;1;9059
2020-05-05;León;Todos;Enfermero/a;1113;148;46;102;24089
2020-05-05;León;Todos;Otros;6;0;0;0;24089
2020-05-05;León;Todos;Otros sanitarios;29;3;0;3;24089
2020-05-20;Salamanca;Todos;Enfermero/a;471;119;23;96;37274
2020-05-20;Salamanca;Todos;Servicios de apoyo no sanitario;54;12;2;10;37274
2020-05-20;Salamanca;Todos;Técnicos sanitarios;47;16;1;15;37274
2020-05-20;Segovia;Todos;Enfermero/a;342;122;2;120;40004
2020-05-20;Segovia;Todos;Médicos;244;75;8;67;40004
2020-05-20;Segovia;Todos;Personal en formación;41;13;1;12;40004
2020-05-20;Soria;Todos;Fisioterapeuta;4;1;0;1;42173
2020-05-20;Soria;Todos;Médicos;117;52;6;46;42173
2020-05-20;Valladolid;Todos;Administrativo;159;22;2;20;47186
2020-05-20;Valladolid;Todos;Enfermero/a;930;149;13;136;47186
2020-05-20;Valladolid;Todos;Fisioterapeuta;24;3;0;3;47186
2020-05-20;Valladolid;Todos;Personal en formación;139;22;0;22;47186
2020-05-20;Zamora;Todos;Enfermero/a;116;21;2;19;49275
2020-05-21;Ávila;Todos;Celador;110;10;7;3;5019
2020-05-21;Ávila;Todos;Médicos;255;67;31;36;5019
2020-05-21;Burgos;Todos;Auxiliares sanitarios;513;52;11;41;9059
2020-05-21;León;Todos;Otros sanitarios;20;3;0;3;24089
2020-05-21;León;Todos;Personal en formación;141;15;1;14;24089
2020-05-21;Palencia;Todos;Celador;38;13;2;11;34120
2020-05-21;Palencia;Todos;Personal en formación;25;8;2;6;34120
2020-05-21;Salamanca;Todos;Auxiliares sanitarios;283;81;8;73;37274
2020-05-21;Salamanca;Todos;Otros sanitarios;9;4;3;1;37274
2020-05-21;Salamanca;Todos;Servicios de apoyo no sanitario;55;12;1;11;37274
2020-05-21;Segovia;Todos;Administrativo;69;16;0;16;40004
2020-05-21;Soria;Todos;Otros;0;0;0;0;42173
2020-05-21;Soria;Todos;Servicios de apoyo no sanitario;15;2;0;2;42173
2020-05-21;Valladolid;Todos;Enfermero/a;931;149;13;136;47186
2020-05-21;Valladolid;Todos;Personal en formación;139;22;0;22;47186
2020-05-21;Zamora;Todos;Fisioterapeuta;4;0;0;0;49275
2020-05-22;Ávila;Todos;Auxiliares sanitarios;228;42;25;17;5019
2020-05-22;Ávila;Todos;Técnicos sanitarios;32;5;3;2;5019
2020-05-22;Burgos;Todos;Fisioterapeuta;18;2;0;2;9059
2020-05-22;Burgos;Todos;Servicios de apoyo no sanitario;46;4;2;2;9059
2020-05-22;León;Todos;Enfermero/a;1111;125;13;112;24089
2020-05-22;León;Todos;Personal en formación;144;15;1;14;24089
2020-05-22;Palencia;Todos;Fisioterapeuta;5;2;0;2;34120
2020-05-22;Salamanca;Todos;Médicos;393;120;15;105;37274
2020-05-22;Salamanca;Todos;Otros sanitarios;9;4;3;1;37274
2020-05-22;Salamanca;Todos;Personal en formación;99;24;6;18;37274
2020-05-22;Soria;Todos;Administrativo;44;14;5;9;42173
2020-05-22;Soria;Todos;Auxiliares sanitarios;92;26;4;22;42173
2020-05-22;Soria;Todos;Médicos;117;52;6;46;42173
2020-05-22;Valladolid;Todos;Personal en formación;139;22;0;22;47186
2020-05-22;Valladolid;Todos;Técnicos sanitarios;100;9;0;9;47186
2020-05-22;Zamora;Todos;Enfermero/a;122;21;2;19;49275
2020-05-22;Zamora;Todos;Fisioterapeuta;4;0;0;0;49275
2020-05-23;Ávila;Todos;Celador;110;10;7;3;5019
2020-05-23;Ávila;Todos;Médicos;255;67;30;37;5019
2020-05-23;Ávila;Todos;Servicios de apoyo no sanitario;29;8;6;2;5019
2020-05-23;Burgos;Todos;Celador;124;15;2;13;9059
2020-05-23;Burgos;Todos;Enfermero/a;857;82;7;75;9059
2020-05-23;Burgos;Todos;Servicios de apoyo no sanitario;46;4;2;2;9059
2020-05-23;León;Todos;Auxiliares sanitarios;637;58;4;54;24089
2020-05-23;León;Todos;Enfermero/a;1112;125;12;113;24089
2020-05-23;Palencia;Todos;Celador;38;12;1;11;34120
2020-05-25;Salamanca;Todos;Otros sanitarios;10;4;3;1;37274
2020-05-25;Salamanca;Todos;Técnicos sanitarios;49;16;1;15;37274
2020-05-25;Segovia;Todos;Fisioterapeuta;4;1;0;1;40004
2020-05-25;Segovia;Todos;Otros;0;0;0;0;40004
2020-05-25;Soria;Todos;Enfermero/a;169;64;10;54;42173
2020-05-25;Soria;Todos;Fisioterapeuta;4;1;0;1;42173
2020-05-25;Valladolid;Todos;Administrativo;163;22;1;21;47186
2020-05-25;Valladolid;Todos;Enfermero/a;953;151;10;141;47186
2020-05-25;Zamora;Todos;Médicos;127;20;2;18;49275
2020-05-26;Ávila;Todos;Enfermero/a;399;85;56;29;5019
2020-05-26;Ávila;Todos;Personal en formación;28;4;3;1;5019
2020-05-26;León;Todos;Auxiliares sanitarios;685;58;4;54;24089
2020-05-26;León;Todos;Médicos;693;80;2;78;24089
2020-05-26;Palencia;Todos;Auxiliares sanitarios;100;21;5;16;34120
2020-05-26;Palencia;Todos;Enfermero/a;169;42;4;38;34120
2020-05-26;Palencia;Todos;Otros;4;1;1;0;34120
2020-05-26;Palencia;Todos;Servicios de apoyo no sanitario;15;3;0;3;34120
2020-05-26;Salamanca;Todos;Médicos;398;120;14;106;37274
2020-05-26;Salamanca;Todos;Otros;6;2;0;2;37274
2020-05-26;Segovia;Todos;Médicos;251;75;8;67;40004
2020-05-26;Segovia;Todos;Servicios de apoyo no sanitario;29;10;1;9;40004
2020-05-26;Soria;Todos;Administrativo;45;14;4;10;42173
2020-05-26;Soria;Todos;Personal en formación;10;2;1;1;42173
2020-05-26;Valladolid;Todos;Celador;133;23;3;20;47186
2020-05-26;Valladolid;Todos;Médicos;648;100;1;99;47186
2020-05-26;Zamora;Todos;Auxiliares sanitarios;53;5;1;4;49275
2020-05-26;Zamora;Todos;Enfermero/a;125;21;2;19;49275
2020-05-26;Zamora;Todos;Otros sanitarios;6;1;1;0;49275
2020-05-27;Ávila;Todos;Celador;111;10;7;3;5019
2020-05-27;Burgos;Todos;Otros sanitarios;18;0;0;0;9059
2020-05-27;Burgos;Todos;Técnicos sanitarios;92;5;0;5;9059
2020-05-27;León;Todos;Celador;296;17;2;15;24089
2020-05-27;León;Todos;Fisioterapeuta;40;2;0;2;24089
2020-05-27;León;Todos;Técnicos sanitarios;190;7;1;6;24089
2020-05-27;Palencia;Todos;Administrativo;21;4;1;3;34120
2020-05-27;Palencia;Todos;Otros;4;1;1;0;34120
2020-05-27;Salamanca;Todos;Otros;6;2;0;2;37274
2020-05-27;Segovia;Todos;Celador;85;21;1;20;40004
2020-05-27;Segovia;Todos;Otros sanitarios;6;1;1;0;40004
2020-05-27;Soria;Todos;Enfermero/a;169;64;10;54;42173
2020-05-27;Soria;Todos;Personal en formación;10;2;1;1;42173
2020-05-27;Soria;Todos;Técnicos sanitarios;14;8;0;8;42173
2020-05-27;Valladolid;Todos;Médicos;649;100;1;99;47186
2020-05-27;Valladolid;Todos;Otros;6;0;0;0;47186
2020-05-27;Valladolid;Todos;Otros sanitarios;21;5;1;4;47186
2020-05-27;Zamora;Todos;Celador;31;3;0;3;49275
2020-05-28;Ávila;Todos;Otros sanitarios;10;5;3;2;5019
2020-05-28;Burgos;Todos;Enfermero/a;955;83;5;78;9059
2020-05-28;Burgos;Todos;Otros;5;1;0;1;9059
2020-05-28;Burgos;Todos;Servicios de apoyo no sanitario;48;4;0;4;9059
2020-05-28;León;Todos;Administrativo;178;9;1;8;24089
2020-05-28;León;Todos;Técnicos sanitarios;190;7;1;6;24089
2020-05-28;Salamanca;Todos;Otros;6;2;0;2;37274
2020-05-28;Segovia;Todos;Administrativo;71;16;0;16;40004
2020-05-28;Segovia;Todos;Fisioterapeuta;4;1;0;1;40004
2020-05-28;Segovia;Todos;Servicios de apoyo no sanitario;30;10;0;10;40004
2020-05-28;Soria;Todos;Médicos;119;52;4;48;42173
2020-05-28;Soria;Todos;Personal en formación;10;2;1;1;42173
2020-05-28;Valladolid;Todos;Fisioterapeuta;24;3;0;3;47186
2020-05-28;Valladolid;Todos;Personal en formación;141;22;0;22;47186
2020-05-28;Zamora;Todos;Administrativo;23;1;0;1;49275
2020-05-28;Zamora;Todos;Celador;31;3;0;3;49275
2020-05-28;Zamora;Todos;Servicios de apoyo no sanitario;5;0;0;0;49275
2020-05-29;Burgos;Todos;Enfermero/a;1007;83;4;79;9059
2020-05-29;Burgos;Todos;Fisioterapeuta;19;2;0;2;9059
2020-05-29;León;Todos;Auxiliares sanitarios;787;60;5;55;24089
2020-05-29;León;Todos;Servicios de apoyo no sanitario;88;4;0;4;24089
2020-05-29;Palencia;Todos;Servicios de apoyo no sanitario;20;3;0;3;34120
2020-05-29;Salamanca;Todos;Fisioterapeuta;13;5;1;4;37274
2020-05-29;Salamanca;Todos;Personal en formación;103;24;6;18;37274
2020-05-29;Salamanca;Todos;Técnicos sanitarios;50;16;1;15;37274
2020-05-29;Segovia;Todos;Auxiliares sanitarios;175;49;0;49;40004
2020-05-29;Segovia;Todos;Otros;0;0;0;0;40004
2020-05-29;Soria;Todos;Auxiliares sanitarios;96;26;2;24;42173
2020-05-29;Soria;Todos;Celador;27;9;0;9;42173
2020-05-29;Soria;Todos;Fisioterapeuta;4;1;0;1;42173
2020-05-29;Soria;Todos;Personal en formación;10;2;1;1;42173
2020-05-29;Valladolid;Todos;Celador;134;23;3;20;47186
2020-05-29;Valladolid;Todos;Fisioterapeuta;24;3;0;3;47186
2020-05-29;Valladolid;Todos;Personal en formación;141;22;0;22;47186
2020-05-29;Zamora;Todos;Celador;31;3;0;3;49275
2020-05-29;Zamora;Todos;Técnicos sanitarios;12;0;0;0;49275
2020-05-30;Ávila;Todos;Administrativo;35;15;13;2;5019
2020-05-30;Burgos;Todos;Auxiliares sanitarios;612;52;8;44;9059
2020-05-30;Burgos;Todos;Celador;153;15;0;15;9059
2020-05-30;Burgos;Todos;Fisioterapeuta;19;2;0;2;9059
2020-05-30;Burgos;Todos;Otros sanitarios;18;0;0;0;9059
2020-05-30;León;Todos;Auxiliares sanitarios;787;60;5;55;24089
2020-05-30;León;Todos;Otros;6;0;0;0;24089
2020-05-30;León;Todos;Personal en formación;154;15;0;15;24089
2020-05-30;León;Todos;Servicios de apoyo no sanitario;88;4;0;4;24089
2020-05-30;Palencia;Todos;Auxiliares sanitarios;101;21;6;15;34120
2020-05-30;Palencia;Todos;Celador;40;13;0;13;34120
2020-05-30;Palencia;Todos;Enfermero/a;172;42;4;38;34120
2020-05-30;Palencia;Todos;Otros;4;1;1;0;34120
2020-05-30;Palencia;Todos;Otros sanitarios;6;1;0;1;34120
2020-05-30;Palencia;Todos;Personal en formación;26;8;0;8;34120
2020-05-30;Palencia;Todos;Técnicos sanitarios;14;3;0;3;34120
2020-05-30;Salamanca;Todos;Celador;103;23;2;21;37274
2020-05-30;Salamanca;Todos;Fisioterapeuta;13;5;1;4;37274
2020-05-30;Salamanca;Todos;Técnicos sanitarios;50;16;1;15;37274
2020-05-30;Segovia;Todos;Enfermero/a;348;122;2;120;40004
2020-05-30;Segovia;Todos;Médicos;252;75;8;67;40004
2020-05-30;Segovia;Todos;Personal en formación;41;13;1;12;40004
2020-05-30;Segovia;Todos;Servicios de apoyo no sanitario;30;10;0;10;40004
2020-05-30;Soria;Todos;Auxiliares sanitarios;96;26;2;24;42173
2020-05-30;Soria;Todos;Celador;27;9;0;9;42173
2020-05-30;Valladolid;Todos;Administrativo;169;22;1;21;47186
2020-05-30;Valladolid;Todos;Enfermero/a;973;153;10;143;47186
2020-05-30;Valladolid;Todos;Fisioterapeuta;24;3;0;3;47186
2020-05-30;Valladolid;Todos;Otros;6;0;0;0;47186
2020-05-30;Valladolid;Todos;Personal en formación;142;22;0;22;47186
2020-05-30;Valladolid;Todos;Servicios de apoyo no sanitario;85;8;1;7;47186
2020-05-30;Zamora;Todos;Celador;31;3;0;3;49275
2020-05-31;Ávila;Todos;Administrativo;36;15;13;2;5019
2020-05-31;Ávila;Todos;Enfermero/a;400;85;54;31;5019
2020-05-31;Ávila;Todos;Fisioterapeuta;8;0;0;0;5019
2020-05-31;Ávila;Todos;Otros sanitarios;10;5;3;2;5019
2020-05-31;Ávila;Todos;Personal en formación;28;4;3;1;5019
2020-05-31;Ávila;Todos;Servicios de apoyo no sanitario;29;8;5;3;5019
2020-05-31;Burgos;Todos;Administrativo;109;9;0;9;9059
2020-05-31;Burgos;Todos;Auxiliares sanitarios;612;52;8;44;9059
2020-05-31;Burgos;Todos;Otros;5;1;0;1;9059
2020-05-31;Burgos;Todos;Otros sanitarios;18;0;0;0;9059
2020-05-31;León;Todos;Celador;296;17;2;15;24089
2020-05-31;Palencia;Todos;Administrativo;21;4;1;3;34120
2020-05-31;Palencia;Todos;Auxiliares sanitarios;102;21;6;15;34120
2020-05-31;Palencia;Todos;Celador;40;13;0;13;34120
2020-05-31;Palencia;Todos;Enfermero/a;172;42;4;38;34120
2020-05-31;Palencia;Todos;Fisioterapeuta;5;2;0;2;34120
2020-05-31;Palencia;Todos;Médicos;141;30;0;30;34120
2020-05-31;Salamanca;Todos;Enfermero/a;515;121;23;98;37274
2020-05-31;Salamanca;Todos;Médicos;409;120;14;106;37274
2020-05-31;Salamanca;Todos;Otros sanitarios;10;4;2;2;37274
2020-05-31;Salamanca;Todos;Servicios de apoyo no sanitario;65;12;1;11;37274
2020-05-31;Segovia;Todos;Enfermero/a;348;122;2;120;40004
2020-05-31;Segovia;Todos;Médicos;252;75;8;67;40004
2020-05-31;Segovia;Todos;Otros sanitarios;6;1;1;0;40004
2020-05-31;Segovia;Todos;Servicios de apoyo no sanitario;30;10;0;10;40004
2020-05-31;Soria;Todos;Celador;27;9;0;9;42173
2020-05-31;Soria;Todos;Enfermero/a;172;64;10;54;42173
2020-05-31;Soria;Todos;Fisioterapeuta;4;1;0;1;42173
2020-05-31;Valladolid;Todos;Auxiliares sanitarios;469;68;2;66;47186
2020-05-31;Zamora;Todos;Auxiliares sanitarios;54;5;0;5;49275
2020-05-31;Zamora;Todos;Celador;31;3;0;3;49275
2020-05-31;Zamora;Todos;Enfermero/a;128;21;2;19;49275
2020-05-31;Zamora;Todos;Médicos;130;20;2;18;49275
2020-05-31;Zamora;Todos;Otros sanitarios;6;1;0;1;49275
2020-05-31;Zamora;Todos;Técnicos sanitarios;13;0;0;0;49275
2020-06-01;Ávila;Todos;Auxiliares sanitarios;228;42;25;17;5019
2020-06-01;Ávila;Todos;Celador;111;10;7;3;5019
2020-06-01;Ávila;Todos;Fisioterapeuta;8;0;0;0;5019
2020-06-01;Ávila;Todos;Médicos;257;67;30;37;5019
2020-06-01;Ávila;Todos;Otros sanitarios;10;5;3;2;5019
2020-06-01;Ávila;Todos;Personal en formación;28;4;3;1;5019
2020-06-01;Ávila;Todos;Técnicos sanitarios;34;5;3;2;5019
2020-06-01;Burgos;Todos;Administrativo;109;9;0;9;9059
2020-06-01;Burgos;Todos;Técnicos sanitarios;98;5;0;5;9059
2020-06-01;León;Todos;Celador;298;17;1;16;24089
2020-06-01;León;Todos;Enfermero/a;1375;125;9;116;24089
2020-06-01;León;Todos;Médicos;722;80;3;77;24089
2020-06-01;León;Todos;Otros;7;0;0;0;24089
2020-06-01;León;Todos;Personal en formación;157;15;0;15;24089
2020-06-01;Palencia;Todos;Médicos;142;30;0;30;34120
2020-06-01;Palencia;Todos;Otros;4;1;1;0;34120
2020-06-01;Palencia;Todos;Servicios de apoyo no sanitario;20;3;0;3;34120
2020-06-01;Salamanca;Todos;Auxiliares sanitarios;310;81;9;72;37274
2020-06-01;Salamanca;Todos;Celador;103;23;2;21;37274
2020-06-01;Salamanca;Todos;Otros;7;2;0;2;37274
2020-06-01;Salamanca;Todos;Personal en formación;103;24;6;18;37274
2020-06-01;Salamanca;Todos;Técnicos sanitarios;51;16;1;15;37274
2020-06-01;Segovia;Todos;Celador;85;21;1;20;40004
2020-06-01;Segovia;Todos;Enfermero/a;348;122;2;120;40004
2020-06-01;Segovia;Todos;Médicos;252;75;8;67;40004
2020-06-01;Segovia;Todos;Otros;0;0;0;0;40004
2020-06-01;Segovia;Todos;Personal en formación;42;13;1;12;40004
2020-06-01;Segovia;Todos;Servicios de apoyo no sanitario;31;10;0;10;40004
